speed,distance_traveled_km,idle_time_minutes,vehicle_age_years,fuel_efficiency_l_per_km,optimized_route_flag,fuel_per_km,idle_ratio,optimized_x_experience,hour_of_day,day_of_week,vehicle_type_truck,vehicle_type_van,actual_fuel,predicted_fuel
99.03,37.3,2.6,10.0,0.17,0.0,0.1718452588402456,0.0697032251146082,0.0,23.0,6.0,0.0,1.0,,6.4185000000000025
96.49,47.0,3.6,1.0,0.13,0.0,0.13169932554626498,0.07659411501882939,0.0,9.0,1.0,0.0,1.0,,6.178099999999998
97.36,34.4,3.0,10.0,0.11,0.0,0.10726432371152002,0.08720676724513823,0.0,12.0,5.0,0.0,0.0,,3.6796
101.99,32.2,1.5,10.0,0.37,1.0,0.3723486848234527,0.04658240427315922,4.0,22.0,1.0,1.0,0.0,,11.956500000000004
87.69,26.5,3.1,2.0,0.09,0.0,0.09018527602731972,0.1169767178597034,0.0,9.0,5.0,0.0,0.0,,2.3955999999999995
67.01,13.2,3.9,11.0,0.09,1.0,0.09317475948791759,0.2954321642299826,18.0,20.0,4.0,0.0,0.0,2.33,1.2312
47.96,14.8,3.9,8.0,0.34,1.0,0.3405175325991487,0.2634957097493413,16.0,14.0,0.0,1.0,0.0,,5.0611
119.8,59.3,2.1,2.0,0.34,1.0,0.33759970320905214,0.035412556280669805,4.0,1.0,4.0,1.0,0.0,,19.972499999999986
87.55,12.1,2.5,0.0,0.15,1.0,0.15122717130815636,0.20659449632261798,20.0,22.0,6.0,0.0,1.0,,1.8259999999999998
114.26,66.0,1.3,3.0,0.14,0.0,0.1380282116937622,0.019696671262556628,0.0,11.0,5.0,0.0,1.0,,9.1163
63.11,79.3,2.4,7.0,0.38,1.0,0.37553120389402406,0.03026443550522692,17.0,7.0,5.0,1.0,0.0,1.09,29.626300000000036
109.33,56.3,3.6,5.0,0.09,0.0,0.08756505213051279,0.0639420258965205,0.0,5.0,3.0,0.0,0.0,1.82,4.926400000000004
20.3,15.7,8.5,10.0,0.12,0.0,0.12228520476402778,0.5413667919240813,0.0,17.0,0.0,0.0,0.0,1.92,1.9105000000000003
83.09,60.0,3.9,12.0,0.11,0.0,0.1123314611423143,0.06499891668472192,0.0,6.0,6.0,0.0,0.0,,6.722900000000001
45.62,11.2,8.6,1.0,0.1,0.0,0.10356218194804036,0.7677885903044371,0.0,10.0,0.0,0.0,0.0,,1.1603999999999983
57.41,6.1,3.5,5.0,0.16,1.0,0.15899032945418784,0.5736764464841829,12.0,14.0,6.0,0.0,1.0,,0.9710999999999995
96.61,77.0,3.2,2.0,0.31,0.0,0.3097362371917248,0.04155790184543058,0.0,12.0,1.0,1.0,0.0,,23.895700000000012
97.06,44.3,5.0,12.0,0.41,1.0,0.4054084557910657,0.112864269429584,0.0,16.0,6.0,1.0,0.0,,17.8724
45.01,18.1,6.6,11.0,0.36,1.0,0.35854372686591895,0.3646207391856803,3.0,20.0,3.0,1.0,0.0,,6.429000000000001
117.06,34.6,2.1,2.0,0.17,0.0,0.165024132250513,0.060691887517701805,0.0,9.0,0.0,0.0,1.0,,5.7200000000000015
114.24,4.6,1.8,4.0,0.36,1.0,0.36079113236252985,0.39121930015214085,15.0,18.0,5.0,1.0,0.0,,1.663799999999999
31.57,11.5,13.8,8.0,0.23,1.0,0.22519780888618382,1.1998956612468483,14.0,22.0,5.0,0.0,1.0,,2.5970999999999997
57.01,2.0,9.5,11.0,0.27,0.0,0.26486756621689156,4.747626186906547,0.0,18.0,6.0,0.0,0.0,,0.5337000000000001
57.87,11.5,5.9,0.0,0.38,1.0,0.37561951134683946,0.5129988696635076,8.0,21.0,4.0,1.0,0.0,11.15,4.3206999999999995
61.53,19.1,3.4,10.0,0.32,0.0,0.32406680278519445,0.1780011517721585,0.0,12.0,5.0,1.0,0.0,,6.186099999999997
53.21,13.1,3.7,9.0,0.33,1.0,0.3259293183726433,0.28242118922219683,12.0,17.0,1.0,1.0,0.0,,4.271300000000001
45.73,13.5,13.4,2.0,0.21,0.0,0.21479890378490482,0.9925190726612844,0.0,19.0,6.0,0.0,1.0,,2.9097999999999984
95.71,81.2,1.1,12.0,0.15,0.0,0.14716567529956526,0.013546631199123164,0.0,12.0,0.0,0.0,1.0,,11.968300000000001
100.19,41.7,0.9,5.0,0.34,1.0,0.34267763362988896,0.021582216253806862,19.0,11.0,6.0,1.0,0.0,,14.270200000000004
33.16,14.7,15.2,3.0,0.49,0.0,0.49248350452350187,1.033943269165363,0.0,18.0,6.0,1.0,0.0,,7.244200000000003
32.38,4.4,8.5,12.0,0.3,1.0,0.297659622812997,1.9313792319927285,3.0,9.0,4.0,0.0,1.0,,1.2292999999999998
47.29,13.7,6.1,1.0,0.11,1.0,0.10802131231296987,0.44522297642507846,8.0,8.0,5.0,0.0,0.0,,1.4816
84.69,23.3,1.8,3.0,0.3,1.0,0.3021329556671387,0.0772499034376207,20.0,18.0,0.0,1.0,0.0,,7.0702000000000025
110.7,35.7,3.8,5.0,0.09,0.0,0.08935323940505868,0.10643959552953698,0.0,13.0,6.0,0.0,0.0,3.21,3.1845999999999997
16.73,21.8,14.1,12.0,0.15,1.0,0.15228659235814868,0.6467593229668364,4.0,9.0,3.0,0.0,0.0,2.52,3.0505000000000018
29.23,10.7,6.6,8.0,0.13,0.0,0.12615643397813292,0.6167647883375386,0.0,7.0,1.0,0.0,0.0,,1.3499999999999994
81.64,50.8,2.2,5.0,0.08,0.0,0.07893545402649554,0.04330623412924943,0.0,18.0,4.0,0.0,0.0,,4.007099999999999
100.58,62.3,1.7,5.0,0.09,0.0,0.087639042711995,0.027286881430474634,0.0,21.0,3.0,0.0,0.0,,5.454900000000004
106.45,38.0,1.6,1.0,0.1,1.0,0.10420778400568406,0.042104155153811745,2.0,2.0,0.0,0.0,0.0,,3.940400000000003
37.81,8.6,7.3,7.0,0.21,1.0,0.20695267992093946,0.8487385187768864,11.0,11.0,2.0,0.0,1.0,,1.7780999999999998
66.9,15.9,10.0,3.0,0.36,0.0,0.36224136846739197,0.6288912647003333,0.0,17.0,6.0,1.0,0.0,,5.741999999999999
109.42,39.4,1.7,4.0,0.1,1.0,0.10177406664805462,0.043146113042816174,3.0,19.0,4.0,0.0,0.0,6.78,4.008000000000002
42.07,16.1,4.8,2.0,0.32,1.0,0.32296130675113344,0.29811812930873854,0.0,6.0,0.0,1.0,0.0,,5.195200000000003
33.03,5.4,13.6,5.0,0.19,1.0,0.19440844288094797,2.5180522125532305,13.0,4.0,1.0,0.0,0.0,,1.0556999999999996
32.57,31.1,3.3,3.0,0.1,1.0,0.09613838783318865,0.10610591299315134,10.0,8.0,6.0,0.0,0.0,7.3,2.9893000000000014
24.11,19.9,8.4,9.0,0.19,1.0,0.18642279282448118,0.4220893422441084,7.0,0.0,4.0,0.0,1.0,6.03,3.6908999999999996
102.72,36.3,1.5,10.0,0.09,1.0,0.08815184154706483,0.04132117572518664,14.0,5.0,6.0,0.0,0.0,,3.194300000000002
47.21,11.0,3.5,2.0,0.09,1.0,0.08544677756567584,0.31815289519134626,8.0,7.0,0.0,0.0,0.0,,0.9358000000000003
90.93,26.1,2.1,7.0,0.11,1.0,0.10535994789471667,0.08045668748323818,3.0,9.0,4.0,0.0,0.0,,2.7414000000000014
67.9,32.9,4.3,5.0,0.13,0.0,0.1309990577793988,0.13069511564998026,0.0,22.0,6.0,0.0,1.0,1.88,4.329799999999997
113.57,30.9,0.7,4.0,0.09,1.0,0.09190641079576713,0.022652988576421475,17.0,10.0,0.0,0.0,0.0,0.96,2.8348000000000013
39.26,1.8,5.4,9.0,0.21,1.0,0.21099389228206553,2.998334258745142,17.0,19.0,5.0,0.0,0.0,,0.3789000000000001
87.0,91.3,1.7,5.0,0.35,1.0,0.35224148694975954,0.01861973034249351,3.0,8.0,1.0,1.0,0.0,,32.221100000000035
36.75,16.9,12.6,9.0,0.46,1.0,0.4567777054612153,0.7455180166854032,20.0,18.0,0.0,1.0,0.0,5.25,7.754099999999998
129.78,28.8,1.6,4.0,0.15,0.0,0.15381410367695564,0.055553626610187146,0.0,19.0,6.0,0.0,1.0,,4.4331000000000005
51.38,6.7,4.4,3.0,0.11,0.0,0.11043127891359497,0.6566184151619161,0.0,0.0,0.0,0.0,0.0,4.57,0.7401000000000001
42.93,4.4,7.6,5.0,0.23,0.0,0.22949329697795953,1.726880254487616,0.0,9.0,6.0,0.0,1.0,,1.0212
15.78,6.3,14.6,7.0,0.2,1.0,0.19520710998254245,2.317092524996032,11.0,7.0,6.0,0.0,0.0,,1.2494999999999998
101.93,13.7,2.5,1.0,0.34,1.0,0.34450040143055255,0.18246843296109774,18.0,0.0,6.0,1.0,0.0,,4.727099999999998
98.62,11.0,4.6,8.0,0.13,1.0,0.12635214980456322,0.4181438051086265,13.0,5.0,3.0,0.0,0.0,1.72,1.3939
65.93,8.3,7.0,6.0,0.11,0.0,0.10601132393687507,0.8432718949524154,0.0,7.0,4.0,0.0,0.0,,0.8821000000000002
119.86,34.3,2.3,0.0,0.16,0.0,0.16326054633975687,0.06705343867525729,0.0,21.0,3.0,0.0,1.0,,5.5931999999999995
43.45,16.6,8.8,8.0,0.12,0.0,0.11625805674356965,0.5300885488825974,0.0,14.0,6.0,0.0,0.0,,1.9303000000000023
100.82,72.5,2.4,6.0,0.13,0.0,0.12979131322326587,0.03310299168287334,0.0,6.0,1.0,0.0,1.0,,9.440900000000012
103.5,16.4,1.9,5.0,0.1,0.0,0.09633558929333577,0.11584659471983415,0.0,1.0,0.0,0.0,0.0,,1.5792000000000008
42.25,22.9,1.5,6.0,0.3,1.0,0.2978035893629099,0.06549932317366054,11.0,3.0,6.0,1.0,0.0,,6.835599999999997
103.82,36.2,3.0,2.0,0.09,1.0,0.08590922902682246,0.08287063893262617,15.0,0.0,4.0,0.0,0.0,,3.109300000000003
29.16,21.7,2.9,1.0,0.09,1.0,0.09124003502142758,0.13363439472835353,6.0,3.0,6.0,0.0,0.0,,1.9843999999999986
49.26,2.6,3.2,3.0,0.13,0.0,0.1268742791234141,1.2302960399846214,0.0,0.0,1.0,0.0,0.0,,0.3454999999999998
40.6,10.9,6.1,12.0,0.38,1.0,0.379781671406293,0.5595816897532336,17.0,20.0,6.0,1.0,0.0,,4.136500000000002
13.17,13.1,12.7,10.0,0.14,1.0,0.1427371956339211,0.9693916494924052,6.0,7.0,3.0,0.0,0.0,,1.8690000000000018
89.91,90.4,2.1,3.0,0.15,1.0,0.14911339476333224,0.023229831528412296,19.0,12.0,3.0,0.0,1.0,,13.02170000000001
107.39,20.9,2.7,1.0,0.1,1.0,0.104779675613607,0.1291804219893785,5.0,10.0,6.0,0.0,0.0,,2.1888999999999985
19.89,2.0,14.1,8.0,0.38,0.0,0.37981009495252377,7.046476761619191,0.0,5.0,4.0,0.0,0.0,3.83,0.7504999999999995
110.28,38.2,2.9,10.0,0.1,0.0,0.09895028925944346,0.07591424308264182,0.0,21.0,2.0,0.0,0.0,,3.7890000000000033
105.35,48.5,5.3,7.0,0.38,0.0,0.3754561761613163,0.1092760974000536,0.0,10.0,5.0,1.0,0.0,12.74,18.25700000000001
37.33,8.8,8.1,6.0,0.39,1.0,0.3920009089876151,0.9203499602317918,17.0,4.0,5.0,1.0,0.0,4.34,3.441099999999999
83.93,45.8,2.9,10.0,0.16,0.0,0.16200519639309188,0.06331739481670706,0.0,6.0,0.0,0.0,1.0,,7.3978
108.23,15.6,4.2,12.0,0.12,0.0,0.12242804948400744,0.26921351195436194,0.0,18.0,6.0,0.0,0.0,2.73,1.9136999999999995
56.96,22.5,4.1,4.0,0.09,0.0,0.09021821252388781,0.18221412381671923,0.0,10.0,5.0,0.0,0.0,,2.028200000000001
72.97,21.1,3.9,3.0,0.17,1.0,0.17392540637884457,0.18482536372683755,8.0,8.0,5.0,0.0,1.0,,3.6793999999999993
97.31,26.6,2.0,2.0,0.09,1.0,0.09435735498665462,0.07518514341566106,4.0,1.0,2.0,0.0,0.0,4.54,2.5142999999999978
101.78,48.5,2.9,12.0,0.32,0.0,0.3193748582503454,0.05979258159625575,0.0,19.0,0.0,1.0,0.0,2.01,15.498299999999997
63.61,2.7,2.6,7.0,0.12,1.0,0.12217697149203999,0.9626064420584969,15.0,9.0,5.0,0.0,0.0,,0.34210000000000007
46.45,9.4,5.9,1.0,0.12,1.0,0.11807254547388576,0.627592809275609,15.0,6.0,4.0,0.0,0.0,,1.1093999999999993
93.53,40.2,2.5,10.0,0.32,0.0,0.3231262903907863,0.06218750777343847,0.0,13.0,5.0,1.0,0.0,2.45,12.991299999999992
52.0,19.0,4.7,6.0,0.34,1.0,0.34261354665543914,0.24735540234724487,9.0,12.0,6.0,1.0,0.0,,6.518099999999996
100.61,38.4,1.7,3.0,0.14,0.0,0.13853805890471604,0.044269680477070916,0.0,11.0,0.0,0.0,1.0,2.03,5.315899999999999
104.29,11.5,2.9,4.0,0.11,1.0,0.105208242761499,0.25215198678375794,19.0,18.0,5.0,0.0,0.0,5.17,1.210699999999998
102.75,34.1,1.6,4.0,0.09,0.0,0.08738746664320694,0.04691944517756078,0.0,2.0,1.0,0.0,0.0,,2.9696000000000002
51.61,15.9,7.9,2.0,0.36,0.0,0.35783912961448966,0.49682409911326336,0.0,2.0,2.0,1.0,0.0,,5.6864
35.07,10.2,8.8,9.0,0.13,0.0,0.13135967062052742,0.8626605234780905,0.0,6.0,5.0,0.0,0.0,,1.344
119.09,20.3,2.6,6.0,0.16,0.0,0.1605832225013546,0.12807250874341164,0.0,16.0,1.0,0.0,1.0,,3.2444999999999977
108.8,78.4,2.4,1.0,0.09,1.0,0.09323860665042535,0.03061185444063213,17.0,9.0,6.0,0.0,0.0,3.75,7.3012000000000015
119.95,40.7,2.3,4.0,0.36,1.0,0.35846785091275396,0.05650966806712365,1.0,14.0,1.0,1.0,0.0,,14.549399999999997
44.64,12.8,6.1,8.0,0.16,0.0,0.15858136083118504,0.4765252714631669,0.0,11.0,1.0,0.0,1.0,,2.0279000000000007
95.92,26.0,3.1,8.0,0.1,1.0,0.09576554747894313,0.11922618360832275,7.0,22.0,5.0,0.0,0.0,13.72,2.4933999999999994
63.01,15.9,2.8,6.0,0.14,1.0,0.14024275202817432,0.1760895541160933,15.0,22.0,2.0,0.0,1.0,,2.2335999999999996
27.73,7.7,14.5,3.0,0.55,0.0,0.5518763796909492,1.882872354239709,0.0,19.0,5.0,1.0,0.0,1.58,4.229999999999997
96.45,49.5,1.3,7.0,0.32,1.0,0.3163572453081756,0.02626209571523808,17.0,18.0,3.0,1.0,0.0,,15.674499999999997
52.3,11.0,8.5,7.0,0.18,0.0,0.18271066266703026,0.7726570311789838,0.0,12.0,1.0,0.0,1.0,,2.000699999999999
91.92,18.7,3.1,2.0,0.31,1.0,0.3149564194428105,0.16576653654884765,11.0,1.0,1.0,1.0,0.0,6.1,5.926500000000003
22.53,12.9,16.5,12.0,0.25,0.0,0.2503681885125184,1.2789706224323696,0.0,18.0,6.0,0.0,1.0,2.05,3.2478000000000034
75.58,26.3,4.2,7.0,0.09,1.0,0.08820957378046461,0.15968974563704802,11.0,17.0,2.0,0.0,0.0,,2.318199999999999
105.35,14.1,1.2,9.0,0.35,0.0,0.3482022551592086,0.08510034749308559,0.0,10.0,0.0,1.0,0.0,,4.902899999999998
63.38,34.5,4.8,12.0,0.33,0.0,0.3318744384220747,0.13912640213327152,0.0,23.0,0.0,1.0,0.0,,11.475599999999995
43.81,23.1,4.1,0.0,0.35,0.0,0.35236569845461235,0.1774814943076057,0.0,16.0,0.0,1.0,0.0,3.69,8.1201
61.79,31.2,4.5,8.0,0.1,0.0,0.09550975930258646,0.14422614659786545,0.0,4.0,6.0,0.0,0.0,,2.9741999999999997
47.08,12.2,7.3,4.0,0.18,1.0,0.18441111384312764,0.5983116138021474,19.0,15.0,2.0,0.0,1.0,1.21,2.2586999999999997
42.18,17.6,5.0,12.0,0.11,0.0,0.11362990739162546,0.28407476847906366,0.0,9.0,4.0,0.0,0.0,,2.001300000000001
47.0,12.9,6.0,0.0,0.1,0.0,0.09534144639950391,0.4650802263390435,0.0,1.0,3.0,0.0,0.0,2.5,1.2296
92.29,31.7,1.2,1.0,0.13,0.0,0.12680987981451688,0.037853695467019964,0.0,23.0,2.0,0.0,1.0,8.01,4.012600000000003
86.35,22.4,3.4,6.0,0.16,1.0,0.1566894335074327,0.1517789384402482,0.0,3.0,5.0,0.0,1.0,,3.5211999999999994
47.33,7.0,13.8,5.0,0.18,1.0,0.17711755463505213,1.9711469790029996,7.0,8.0,5.0,0.0,0.0,,1.2728000000000006
44.34,9.5,4.3,3.0,0.1,1.0,0.09893695400484159,0.45258393853278606,2.0,15.0,3.0,0.0,0.0,,0.939699999999999
98.64,5.0,4.5,11.0,0.22,0.0,0.21995600879824034,0.8998200359928014,0.0,9.0,5.0,0.0,1.0,,1.0844999999999994
95.7,43.2,1.3,9.0,0.08,0.0,0.08425730885859124,0.030091896020925442,0.0,19.0,5.0,0.0,0.0,,3.6394999999999995
113.25,51.8,1.6,10.0,0.1,0.0,0.09941893013648387,0.03088743460550955,0.0,14.0,6.0,0.0,0.0,,5.149700000000004
41.45,15.5,5.4,0.0,0.09,1.0,0.09225211276691826,0.34836462163731374,4.0,12.0,6.0,0.0,0.0,2.35,1.4301000000000021
41.89,4.8,9.1,5.0,0.55,1.0,0.5540512393251406,1.8954384503228492,7.0,20.0,2.0,1.0,0.0,,2.6575
76.85,38.8,2.7,11.0,0.09,0.0,0.0865957062962295,0.06958583541661299,0.0,11.0,6.0,0.0,0.0,5.53,3.3587000000000033
105.73,72.1,4.5,2.0,0.11,1.0,0.10942982760294587,0.06241244920320107,5.0,16.0,4.0,0.0,0.0,1.11,7.8508000000000004
28.92,15.7,17.6,4.0,0.22,0.0,0.2229157378510923,1.1209477103369214,0.0,9.0,4.0,0.0,1.0,,3.495899999999998
16.25,13.5,17.1,6.0,0.51,0.0,0.5125546255832901,1.2665728464558181,0.0,0.0,4.0,1.0,0.0,1.99,6.914500000000005
39.97,9.0,5.4,10.0,0.17,1.0,0.1677591378735696,0.5999333407399179,8.0,22.0,4.0,0.0,1.0,,1.5105000000000004
83.88,23.3,2.9,2.0,0.29,1.0,0.29183296854212265,0.12445817776061112,7.0,19.0,2.0,1.0,0.0,,6.813699999999999
94.72,24.0,3.9,3.0,0.16,0.0,0.15957668430482064,0.16249322944877295,0.0,19.0,4.0,0.0,1.0,,3.8339
105.76,51.0,2.3,2.0,0.14,1.0,0.14274229917060452,0.045097154957745925,4.0,18.0,1.0,0.0,1.0,,7.272700000000002
94.12,9.1,2.3,2.0,0.14,1.0,0.13734754422590925,0.252719481375673,7.0,2.0,2.0,0.0,1.0,,1.2564000000000004
28.21,4.2,12.1,0.0,0.32,1.0,0.32373244465603424,2.880266603189716,16.0,17.0,6.0,0.0,1.0,,1.3692
105.0,33.4,1.0,1.0,0.3,1.0,0.30478129397323434,0.029939223376545615,9.0,19.0,0.0,1.0,0.0,,10.249099999999997
122.53,28.2,2.8,11.0,0.38,0.0,0.37800078011418037,0.09928725931704549,0.0,7.0,4.0,1.0,0.0,,10.656099999999997
45.71,12.3,5.8,8.0,0.17,0.0,0.16990488578164376,0.47150638159499225,0.0,3.0,3.0,0.0,1.0,,2.0926
115.83,30.7,1.8,6.0,0.09,1.0,0.08859646265593955,0.0586300120517247,7.0,23.0,3.0,0.0,0.0,,2.7212999999999994
110.09,32.6,4.8,5.0,0.1,0.0,0.10245084506610226,0.1472347474003865,0.0,15.0,0.0,0.0,0.0,1.71,3.3362999999999987
56.46,27.5,2.3,10.0,0.29,0.0,0.285444165666703,0.0836333224246391,0.0,10.0,2.0,1.0,0.0,,7.8454
51.66,9.6,10.3,6.0,0.12,0.0,0.12394542235183835,1.0728049161545674,0.0,13.0,5.0,0.0,0.0,,1.1938999999999986
108.86,18.6,1.6,8.0,0.19,1.0,0.1897747432933713,0.08601688081285952,11.0,8.0,2.0,0.0,1.0,,3.5302999999999973
23.57,20.4,9.1,0.0,0.11,0.0,0.1078378510857311,0.44605656585461495,0.0,10.0,6.0,0.0,0.0,,2.191100000000001
66.88,17.1,2.4,8.0,0.29,1.0,0.29296532366528266,0.1403426700192971,4.0,12.0,1.0,1.0,0.0,,5.0360000000000005
24.38,15.4,10.8,1.0,0.12,1.0,0.12012206999545484,0.7012531653788716,18.0,21.0,6.0,0.0,0.0,4.31,1.8488999999999987
131.81,61.8,2.5,1.0,0.09,1.0,0.08527370107279818,0.04045241986375625,8.0,19.0,6.0,0.0,0.0,,5.267599999999995
86.22,25.7,2.6,9.0,0.19,1.0,0.1894867903972608,0.10116337885685382,5.0,18.0,3.0,0.0,1.0,4.36,4.8405999999999985
98.05,48.1,2.7,6.0,0.33,0.0,0.3345044801563377,0.056131889149913725,0.0,21.0,1.0,1.0,0.0,,16.109599999999997
141.52,62.6,2.1,12.0,0.17,1.0,0.17411862430312616,0.03354579000335458,0.0,1.0,6.0,0.0,1.0,,10.817299999999998
81.27,5.3,2.6,7.0,0.09,1.0,0.09432182607055273,0.4904734955668742,19.0,13.0,0.0,0.0,0.0,,0.4991
46.29,12.6,8.4,1.0,0.11,1.0,0.10872153003729865,0.666613760812634,20.0,1.0,4.0,0.0,0.0,,1.3700999999999994
76.74,26.6,2.3,7.0,0.09,1.0,0.08759069207924514,0.08646291492801021,9.0,10.0,2.0,0.0,0.0,,2.3280999999999996
99.27,28.4,2.2,9.0,0.32,1.0,0.32005915284673075,0.07746206119502835,8.0,11.0,5.0,1.0,0.0,3.08,9.090200000000008
90.57,22.5,2.4,2.0,0.09,1.0,0.08577396560152882,0.10666192613661614,7.0,3.0,5.0,0.0,0.0,,1.9346999999999985
97.06,48.7,1.8,1.0,0.32,1.0,0.3174472803433194,0.03696022668939036,7.0,16.0,4.0,1.0,0.0,,15.458999999999996
54.54,25.8,3.6,10.0,0.09,1.0,0.08875624975776132,0.13952947560172085,9.0,16.0,0.0,0.0,0.0,,2.2873000000000014
81.36,31.3,4.8,4.0,0.4,1.0,0.4019040925210057,0.1533497332353599,10.0,7.0,6.0,1.0,0.0,,12.460000000000004
54.63,4.6,10.2,11.0,0.28,1.0,0.28254727233210175,2.216909367528798,8.0,19.0,0.0,0.0,1.0,,1.2958999999999998
111.17,39.2,2.7,5.0,0.35,1.0,0.34718502079028596,0.06887579398484733,10.0,15.0,1.0,1.0,0.0,,13.626800000000012
32.01,12.0,5.0,10.0,0.4,1.0,0.4007999333388884,0.41663194733772185,12.0,19.0,3.0,1.0,0.0,,4.814099999999999
106.11,84.0,2.9,0.0,0.13,1.0,0.1315460530231783,0.03452339853096987,4.0,19.0,6.0,0.0,1.0,,11.2728
45.43,7.3,5.1,12.0,0.38,1.0,0.38076975756745646,0.6985344473359814,18.0,12.0,6.0,1.0,0.0,,2.789700000000002
93.27,88.7,3.7,9.0,0.1,0.0,0.10101351732223988,0.0417131712156571,0.0,14.0,2.0,0.0,0.0,,9.037499999999996
79.43,24.9,3.7,10.0,0.09,1.0,0.08834986546725032,0.1485884101040119,19.0,1.0,1.0,0.0,0.0,,2.1943999999999995
84.53,62.2,2.5,3.0,0.1,1.0,0.09501454960531182,0.04019227986688317,5.0,12.0,1.0,0.0,0.0,0.96,5.911900000000004
54.57,2.8,14.2,12.0,0.3,1.0,0.3034630489111032,5.069617993573724,8.0,3.0,6.0,0.0,0.0,,0.8395000000000005
116.65,34.1,2.5,10.0,0.1,0.0,0.09589161608163983,0.07331163308993871,0.0,16.0,3.0,0.0,0.0,,3.2708999999999997
95.12,23.9,1.8,5.0,0.09,1.0,0.09037278774946655,0.0753106564578888,10.0,3.0,5.0,0.0,0.0,,2.1611999999999973
92.89,41.5,3.4,5.0,0.08,1.0,0.08288956892604998,0.08192573672923545,17.0,11.0,5.0,0.0,0.0,,3.4357000000000015
43.84,19.4,5.9,9.0,0.11,1.0,0.10978815524972939,0.30410803566826455,18.0,18.0,1.0,0.0,0.0,2.13,2.1121000000000003
24.67,4.8,10.6,0.0,0.18,0.0,0.1749635492605707,2.2078733597167255,0.0,2.0,3.0,0.0,0.0,,0.8707999999999998
110.46,10.1,2.3,12.0,0.1,0.0,0.09702009702009702,0.22770022770022771,0.0,5.0,2.0,0.0,0.0,,0.9754999999999989
104.75,72.1,1.1,9.0,0.15,1.0,0.14840293477205585,0.015256376471893596,18.0,6.0,0.0,0.0,1.0,,10.714700000000004
44.31,12.0,6.8,9.0,0.18,1.0,0.17748520956586952,0.5666194483793018,4.0,7.0,3.0,0.0,1.0,,2.1197000000000004
55.21,11.3,11.1,1.0,0.12,0.0,0.11680382267056014,0.9822139633660738,0.0,12.0,3.0,0.0,0.0,,1.3231999999999986
51.19,36.7,3.6,8.0,0.34,0.0,0.33568567613961475,0.09808997030053677,0.0,20.0,6.0,1.0,0.0,,12.312999999999999
59.63,15.5,11.9,3.0,0.11,0.0,0.11160570285788014,0.7676924069414877,0.0,18.0,1.0,0.0,0.0,,1.729300000000001
11.03,12.4,8.0,11.0,0.13,1.0,0.1330537859850012,0.645109265381824,16.0,19.0,1.0,0.0,0.0,,1.6564000000000005
100.7,32.5,1.9,6.0,0.34,1.0,0.3390664902618381,0.05845973970031691,10.0,4.0,3.0,1.0,0.0,2.55,10.996699999999997
61.7,20.7,5.8,0.0,0.09,0.0,0.08791845804550505,0.2801797014636974,0.0,14.0,1.0,0.0,0.0,0.95,1.8157999999999999
52.09,6.2,6.2,9.0,0.4,0.0,0.39509756490888565,0.9998387356877922,0.0,18.0,0.0,1.0,0.0,,2.4591000000000007
112.2,75.6,2.1,10.0,0.36,1.0,0.35859314030237693,0.027777410351714927,16.0,21.0,3.0,1.0,0.0,2.84,27.12769999999999
83.0,14.3,2.3,6.0,0.1,1.0,0.10139151108314104,0.16082791413187889,15.0,13.0,3.0,0.0,0.0,,1.4526999999999994
69.06,14.9,6.6,0.0,0.15,0.0,0.15166767331051606,0.44292329373867523,0.0,8.0,1.0,0.0,1.0,,2.260599999999999
57.14,13.1,10.1,1.0,0.11,1.0,0.10991527364323335,0.770933516525456,3.0,23.0,2.0,0.0,0.0,,1.4445999999999999
77.12,10.9,3.0,2.0,0.14,1.0,0.13851940188973488,0.2752041097147051,3.0,18.0,0.0,0.0,1.0,16.92,1.508
103.76,20.0,2.4,2.0,0.09,1.0,0.08749562521873906,0.11999400029998498,11.0,12.0,4.0,0.0,0.0,,1.7396999999999985
89.56,16.0,1.7,0.0,0.09,1.0,0.08811949253171676,0.10624335979001312,7.0,8.0,5.0,0.0,0.0,,1.4110999999999996
21.2,11.0,8.3,1.0,0.43,0.0,0.4326879374602309,0.7544768657394784,0.0,8.0,0.0,1.0,0.0,,4.757999999999999
85.83,29.8,2.1,6.0,0.16,1.0,0.16207509815106874,0.07046743397872554,3.0,13.0,3.0,0.0,1.0,,4.823
44.42,8.3,6.5,8.0,0.41,0.0,0.41440790266232985,0.7830381881701,0.0,9.0,2.0,1.0,0.0,2.7,3.4316000000000004
47.77,9.4,4.2,3.0,0.17,1.0,0.1712583767684289,0.4467609828741623,4.0,19.0,4.0,0.0,1.0,,1.5998
123.59,6.1,2.4,6.0,0.11,1.0,0.10653991148991969,0.3933781347320111,15.0,14.0,1.0,0.0,0.0,1.84,0.6472
34.76,10.3,10.2,10.0,0.13,1.0,0.13105523735559654,0.9901951266867294,10.0,7.0,3.0,0.0,0.0,,1.3536000000000012
93.73,58.6,3.9,5.0,0.1,0.0,0.09829183802324193,0.06655176532823671,0.0,13.0,4.0,0.0,0.0,,5.7658000000000005
98.72,37.3,2.4,9.0,0.35,1.0,0.3461033216267661,0.06434143856733064,11.0,16.0,2.0,1.0,0.0,,12.922700000000006
126.93,33.2,2.8,1.0,0.1,0.0,0.09969579229541278,0.0843348091924942,0.0,9.0,4.0,0.0,0.0,,3.301199999999997
