speed,distance_traveled_km,idle_time_minutes,vehicle_age_years,fuel_efficiency_l_per_km,optimized_route_flag,fuel_per_km,idle_ratio,optimized_x_experience,hour_of_day,day_of_week,vehicle_type_truck,vehicle_type_van,actual_fuel,predicted_fuel
63.65,27.7,2.8,11.0,0.09,0.0,0.0949424208512328,0.10107938341576116,0.0,20.0,4.0,0.0,0.0,,2.6279999999999997
104.04,25.5,3.2,8.0,0.39,1.0,0.38665150386259356,0.1254852750872515,14.0,8.0,5.0,1.0,0.0,,9.754800000000003
108.14,45.0,1.8,11.0,0.09,1.0,0.0888869136241417,0.03999911113086376,5.0,10.0,5.0,0.0,0.0,,4.006299999999999
90.9,43.4,1.4,9.0,0.34,0.0,0.33685859772816296,0.032257321259878804,0.0,19.0,6.0,1.0,0.0,,14.593099999999993
22.96,8.8,14.9,0.0,0.52,1.0,0.520395409612544,1.6929894330189752,11.0,4.0,1.0,1.0,0.0,,4.5955000000000075
53.12,10.3,4.2,8.0,0.15,1.0,0.1504708280749442,0.40772740510630034,20.0,23.0,4.0,0.0,1.0,4.67,1.5456000000000005
101.61,39.7,2.7,4.0,0.32,0.0,0.32014306944409465,0.06800836250976046,0.0,8.0,6.0,1.0,0.0,,12.736799999999992
57.76,24.0,4.6,7.0,0.1,1.0,0.10249572934461064,0.1916586808882963,19.0,23.0,4.0,0.0,0.0,,2.454899999999999
51.96,18.4,5.8,0.0,0.08,1.0,0.0847780011955872,0.31520026085538827,3.0,0.0,4.0,0.0,0.0,,1.5576999999999996
109.06,48.3,3.4,10.0,0.4,1.0,0.39978468354692454,0.07039191735160763,4.0,9.0,5.0,1.0,0.0,,19.268400000000014
124.19,31.4,1.0,8.0,0.17,1.0,0.17260596796280372,0.03184611955033279,13.0,15.0,0.0,0.0,1.0,,5.458800000000002
102.58,25.9,2.8,12.0,0.15,0.0,0.15095942241612292,0.10810393421103431,0.0,18.0,2.0,0.0,1.0,,3.914600000000002
119.84,15.5,4.3,6.0,0.12,0.0,0.11741177988516871,0.2774014579704535,0.0,4.0,0.0,0.0,0.0,,1.8154000000000006
98.77,25.8,1.2,0.0,0.3,1.0,0.3046393550637572,0.04650982520057362,4.0,20.0,6.0,1.0,0.0,,7.842900000000003
108.33,44.3,3.5,1.0,0.08,0.0,0.084648202072188,0.0790049886007088,0.0,11.0,3.0,0.0,0.0,,3.778499999999998
99.49,48.5,2.4,0.0,0.09,1.0,0.09463722397476342,0.04948351580379786,15.0,13.0,5.0,0.0,0.0,,4.596500000000003
46.57,18.8,3.7,5.0,0.37,1.0,0.3701930748364448,0.19679804265730544,12.0,23.0,5.0,1.0,0.0,6.49,6.9929999999999986
51.94,18.2,10.3,6.0,0.12,1.0,0.11922421844953573,0.5659029723641559,9.0,12.0,1.0,0.0,0.0,,2.159399999999998
111.66,45.1,1.5,4.0,0.15,1.0,0.14922063812332323,0.03325868606017605,17.0,7.0,3.0,0.0,1.0,,6.676799999999999
41.99,9.9,4.9,8.0,0.11,1.0,0.10705989294010707,0.49489950510049496,5.0,23.0,5.0,0.0,0.0,,1.0643999999999993
114.28,39.4,1.1,0.0,0.36,1.0,0.3606507449049517,0.027918073145351645,3.0,8.0,0.0,1.0,0.0,12.45,14.296100000000003
63.65,19.7,2.9,6.0,0.08,1.0,0.07715344398761484,0.1472006497132125,2.0,6.0,6.0,0.0,0.0,,1.5367000000000004
68.98,14.8,7.4,9.0,0.18,0.0,0.18106884669954734,0.4999662184987501,0.0,10.0,3.0,0.0,1.0,,2.6790000000000003
39.64,18.9,5.2,11.0,0.39,1.0,0.38781016877413893,0.27511771863922546,4.0,3.0,1.0,1.0,0.0,,7.337100000000003
53.77,28.1,2.0,6.0,0.29,1.0,0.2875342514501263,0.07117184441834809,2.0,12.0,4.0,1.0,0.0,,8.0763
103.19,39.7,4.4,7.0,0.12,0.0,0.11838492733180525,0.11082844260849853,0.0,11.0,4.0,0.0,0.0,,4.693200000000003
49.67,23.8,9.3,7.0,0.15,0.0,0.15125414898533673,0.3907398848787866,0.0,23.0,5.0,0.0,1.0,,3.5904000000000003
56.99,11.6,5.3,1.0,0.09,1.0,0.0930954228083786,0.4568571674855616,5.0,14.0,5.0,0.0,0.0,,1.0731999999999995
48.29,12.3,7.2,7.0,0.18,0.0,0.1796601902284367,0.5853182668075766,0.0,9.0,5.0,0.0,1.0,,2.2150999999999983
95.43,45.4,1.1,4.0,0.13,1.0,0.13193541992467128,0.024228541221559,3.0,14.0,5.0,0.0,1.0,,5.993099999999999
106.44,61.1,1.6,9.0,0.09,1.0,0.08592330731084598,0.02618615079949592,9.0,8.0,0.0,0.0,0.0,,5.242400000000003
52.89,17.1,5.8,9.0,0.36,1.0,0.3578738085492076,0.33916145254663466,11.0,20.0,0.0,1.0,0.0,,6.129300000000005
92.0,47.0,2.0,10.0,0.15,1.0,0.14872023999489373,0.042552286121571886,5.0,8.0,0.0,0.0,1.0,,7.006600000000002
88.68,45.3,1.7,12.0,0.09,1.0,0.09050572835036755,0.03752676541356703,3.0,23.0,0.0,0.0,0.0,,4.094900000000001
65.11,34.0,4.5,1.0,0.09,1.0,0.08940913502544044,0.13234904855739538,16.0,14.0,4.0,0.0,0.0,,3.0380999999999996
98.45,37.3,2.0,8.0,0.18,1.0,0.17908367067907027,0.053617865472775535,14.0,1.0,5.0,0.0,1.0,,6.685499999999996
96.15,58.3,1.5,5.0,0.09,1.0,0.09348038627124751,0.025728546680159864,4.0,1.0,0.0,0.0,0.0,,5.445
53.53,10.9,8.4,10.0,0.4,1.0,0.39996330611870473,0.7705715072011743,1.0,7.0,5.0,1.0,0.0,,4.361500000000002
65.23,29.0,3.9,9.0,0.34,1.0,0.33585048791420985,0.13447812144408813,20.0,8.0,1.0,1.0,0.0,,9.732500000000003
72.39,72.5,6.0,9.0,0.35,0.0,0.3506158535744335,0.08275747920718335,0.0,20.0,3.0,1.0,0.0,,25.354100000000003
53.16,27.5,2.9,3.0,0.14,1.0,0.13599505472528273,0.1054507108832406,17.0,6.0,2.0,0.0,1.0,3.74,3.744500000000002
41.1,13.0,9.0,9.0,0.18,1.0,0.17767864010460735,0.6922544419660026,17.0,14.0,4.0,0.0,1.0,,2.3116
38.97,8.0,10.1,5.0,0.43,1.0,0.42994625671791026,1.262342207224097,0.0,5.0,5.0,1.0,0.0,,3.430999999999999
103.63,36.7,3.1,9.0,0.09,1.0,0.09209558322661507,0.0844663633143511,13.0,5.0,0.0,0.0,0.0,,3.3705000000000003
97.35,37.6,1.9,3.0,0.09,1.0,0.09015717667083323,0.050530570995452245,20.0,18.0,2.0,0.0,0.0,,3.4032
119.4,46.1,1.2,4.0,0.12,1.0,0.11626645842823367,0.026029804125723952,18.0,2.0,1.0,0.0,0.0,5.98,5.375300000000001
78.21,58.4,3.5,2.0,0.09,1.0,0.09092310063183849,0.05993048064245476,2.0,10.0,4.0,0.0,0.0,,5.3201000000000045
77.96,78.9,5.7,6.0,0.16,0.0,0.1617216511831282,0.07224243038744756,0.0,9.0,4.0,0.0,1.0,,12.6882
81.01,25.3,2.8,8.0,0.09,1.0,0.08734832615311647,0.11066756254693488,18.0,14.0,2.0,0.0,0.0,,2.2085999999999983
113.87,47.3,2.9,2.0,0.14,0.0,0.1350922813471174,0.061309486057377224,0.0,2.0,1.0,0.0,1.0,,6.408599999999996
100.28,31.0,2.0,1.0,0.36,1.0,0.3641818005870778,0.06451404793393761,5.0,21.0,5.0,1.0,0.0,1.64,11.2787
38.59,8.4,9.0,8.0,0.2,0.0,0.1987858588263302,1.071301035591001,0.0,16.0,4.0,0.0,1.0,,1.6598999999999997
66.44,10.1,4.7,8.0,0.17,0.0,0.17127017127017127,0.46530046530046537,0.0,16.0,1.0,0.0,1.0,,1.7392999999999994
91.83,4.6,1.5,6.0,0.1,1.0,0.09563138448163443,0.32601608346011735,12.0,14.0,3.0,0.0,0.0,,0.4445000000000002
46.23,14.0,8.4,5.0,0.1,0.0,0.10070709235054638,0.5999571459181487,0.0,4.0,4.0,0.0,0.0,,1.4052000000000004
60.84,30.1,4.3,8.0,0.14,0.0,0.14451347131324538,0.14285239693033452,0.0,5.0,5.0,0.0,1.0,,4.339100000000001
53.68,19.0,8.3,1.0,0.09,0.0,0.08946897531708857,0.43681911478343244,0.0,18.0,4.0,0.0,0.0,5.77,1.6975999999999996
30.12,3.1,3.1,10.0,0.2,1.0,0.1967107384714608,0.9996775233795551,4.0,4.0,0.0,0.0,1.0,5.96,0.6284999999999998
69.13,12.7,2.6,4.0,0.34,1.0,0.3440673962680104,0.20470829068577281,18.0,4.0,0.0,1.0,0.0,,4.373900000000001
36.87,21.8,3.4,11.0,0.15,1.0,0.14861703591578368,0.15595614880051373,15.0,21.0,0.0,0.0,1.0,4.69,3.2357
105.33,32.8,1.5,8.0,0.34,1.0,0.3359653669095455,0.04573031310021037,18.0,2.0,1.0,1.0,0.0,,11.046800000000001
67.38,17.0,7.6,0.0,0.15,1.0,0.15116757837774247,0.4470325274983824,14.0,0.0,3.0,0.0,1.0,,2.568600000000004
107.98,52.8,2.5,9.0,0.09,0.0,0.09128614988352494,0.047347588113861486,0.0,12.0,1.0,0.0,0.0,21.29,4.820199999999994
91.96,30.2,3.3,5.0,0.09,0.0,0.09271216184894539,0.10926790503625707,0.0,4.0,0.0,0.0,0.0,2.29,2.791900000000001
73.65,65.0,1.6,10.0,0.16,0.0,0.15784372548114642,0.0246150059229858,0.0,13.0,6.0,0.0,1.0,,10.279400000000003
137.99,42.7,1.6,9.0,0.4,1.0,0.40280087117397717,0.03746984848130021,17.0,21.0,1.0,1.0,0.0,3.46,17.06219999999999
40.51,8.2,4.5,6.0,0.11,1.0,0.11096207779539083,0.5487135715156689,9.0,23.0,0.0,0.0,0.0,,0.9084000000000003
100.59,69.6,2.0,5.0,0.1,0.0,0.09655033692044654,0.02873521932156147,0.0,13.0,3.0,0.0,0.0,,6.725499999999994
29.87,17.8,9.3,8.0,0.2,1.0,0.1966181675186787,0.5224425594067749,6.0,10.0,2.0,0.0,1.0,,3.5140999999999987
84.71,32.0,1.8,1.0,0.15,0.0,0.14780788100371867,0.05624824224242993,0.0,23.0,5.0,0.0,1.0,,4.7257000000000025
116.95,47.8,2.9,9.0,0.33,0.0,0.3347210309407753,0.060668186858015526,0.0,19.0,6.0,1.0,0.0,,15.972399999999995
96.58,18.3,6.1,6.0,0.11,0.0,0.11201573684498113,0.3333151193923829,0.0,20.0,2.0,0.0,0.0,,2.046400000000001
109.65,48.8,0.9,7.0,0.09,1.0,0.09241613901354481,0.018442245035962382,20.0,11.0,6.0,0.0,0.0,,4.5085000000000015
45.53,9.6,3.5,3.0,0.09,1.0,0.09165711905009896,0.36454535985834813,11.0,16.0,0.0,0.0,0.0,,0.8788999999999997
69.79,40.5,1.9,9.0,0.15,1.0,0.15258882496728476,0.04691242191550826,6.0,13.0,1.0,0.0,1.0,,6.173899999999998
84.51,30.7,3.5,10.0,0.1,1.0,0.10195107651216573,0.11400280121168692,7.0,21.0,2.0,0.0,0.0,,3.1285999999999983
112.11,33.7,1.8,1.0,0.09,1.0,0.08605085902495474,0.053410878015489154,16.0,22.0,4.0,0.0,0.0,,2.8989999999999996
50.72,15.3,4.9,0.0,0.31,1.0,0.3104372263250768,0.320240507156395,16.0,15.0,0.0,1.0,0.0,,4.747099999999998
37.14,15.6,15.4,11.0,0.15,1.0,0.14870841612717134,0.9871162104993271,2.0,11.0,1.0,0.0,0.0,,2.308299999999999
39.07,10.5,13.9,2.0,0.24,1.0,0.23521569374345302,1.3236834587182174,17.0,18.0,2.0,0.0,1.0,,2.455200000000001
61.58,8.2,8.9,9.0,0.19,0.0,0.19265943177661266,1.0852335081087674,0.0,23.0,1.0,0.0,1.0,,1.5879000000000014
68.45,24.7,4.8,12.0,0.35,0.0,0.35018825148779403,0.19432411643253308,0.0,2.0,6.0,1.0,0.0,,8.661599999999998
129.0,38.1,1.5,12.0,0.19,0.0,0.18634681504422457,0.03936904543187843,0.0,2.0,0.0,0.0,1.0,,7.091600000000003
114.63,54.2,4.4,4.0,0.16,0.0,0.16125163742366377,0.08117931403479642,0.0,20.0,5.0,0.0,1.0,,8.786300000000002
47.59,6.5,6.3,10.0,0.12,1.0,0.12151976618981696,0.9690816797415781,20.0,5.0,1.0,0.0,0.0,,0.7889000000000004
91.92,36.7,2.8,10.0,0.14,1.0,0.1397782076782649,0.07629219912263971,4.0,13.0,1.0,0.0,1.0,1.65,5.143599999999999
25.25,2.0,13.2,1.0,0.36,0.0,0.3598200899550225,6.5967016491754125,0.0,20.0,4.0,0.0,0.0,,0.7353000000000002
25.44,12.4,8.8,6.0,0.11,0.0,0.1128941214418192,0.7096201919200065,0.0,17.0,0.0,0.0,0.0,,1.4021000000000015
82.8,31.8,1.3,11.0,0.08,0.0,0.08458853495173108,0.04087921763466557,0.0,2.0,6.0,0.0,0.0,18.82,2.6853000000000007
85.18,54.5,2.2,12.0,0.16,1.0,0.16164841012091524,0.04036623181226033,8.0,4.0,1.0,0.0,1.0,,8.825599999999998
70.17,31.8,3.7,10.0,0.09,1.0,0.08553190151253105,0.11634854249866357,9.0,13.0,6.0,0.0,0.0,,2.722899999999999
108.61,37.0,4.2,11.0,0.11,1.0,0.10648360855112024,0.11351044566363072,2.0,1.0,0.0,0.0,0.0,,3.9489
104.11,54.8,1.8,3.0,0.09,0.0,0.08923194832211091,0.032846115946789295,0.0,16.0,5.0,0.0,0.0,,4.885900000000001
97.98,41.5,1.4,12.0,0.15,1.0,0.14650249391580927,0.03373412688850871,5.0,17.0,6.0,0.0,1.0,,6.0830000000000055
40.68,16.8,8.1,11.0,0.12,1.0,0.12201654663412889,0.48211415987143613,15.0,13.0,1.0,0.0,0.0,4.49,2.0491
105.46,37.8,2.9,1.0,0.09,1.0,0.08729927779688369,0.07671754715483718,12.0,0.0,3.0,0.0,0.0,,3.2942
42.79,10.4,2.6,0.0,0.09,1.0,0.09133737140659552,0.24997596384962986,6.0,19.0,2.0,0.0,0.0,,0.9491999999999998
60.54,20.8,1.8,1.0,0.13,1.0,0.1259554829094755,0.08653430123551752,4.0,8.0,4.0,0.0,1.0,,2.6202000000000014
57.72,11.8,8.5,0.0,0.35,0.0,0.3465807982374375,0.7202779425472418,0.0,14.0,1.0,1.0,0.0,1.05,4.088399999999998
51.54,8.1,6.1,0.0,0.19,0.0,0.18886557215158625,0.7529934575978274,0.0,18.0,1.0,0.0,1.0,,1.5372000000000008
43.16,11.3,12.8,0.0,0.21,1.0,0.20706132200690203,1.1326431289266436,6.0,12.0,3.0,0.0,1.0,,2.3898
79.94,30.9,1.7,6.0,0.15,1.0,0.15015695284942235,0.05501440082845215,15.0,5.0,0.0,0.0,1.0,,4.628599999999999
106.28,57.0,1.5,2.0,0.08,1.0,0.07999859651585059,0.026315327801266646,12.0,9.0,0.0,0.0,0.0,,4.5408
121.12,66.4,2.6,5.0,0.1,0.0,0.09834189244137888,0.03915603680667459,0.0,0.0,6.0,0.0,0.0,,6.528799999999997
45.89,17.1,4.2,7.0,0.1,0.0,0.09590082451318634,0.24559967253376994,0.0,18.0,0.0,0.0,0.0,2.06,1.6395999999999995
54.84,14.0,4.9,7.0,0.1,0.0,0.09927862295550317,0.34997500178558677,0.0,21.0,3.0,0.0,0.0,,1.3899999999999997
39.1,6.4,9.3,1.0,0.21,0.0,0.21246680206217777,1.4528979846898922,0.0,16.0,0.0,0.0,1.0,,1.3967000000000005
58.26,12.7,8.9,5.0,0.19,1.0,0.1889614990945595,0.7007322258089915,2.0,14.0,0.0,0.0,1.0,,2.384899999999998
24.56,10.5,6.1,0.0,0.4,1.0,0.40377106942195984,0.5808970574231026,6.0,2.0,4.0,1.0,0.0,,4.248299999999994
78.07,58.2,2.3,11.0,0.1,0.0,0.09862373498737136,0.039518221336403155,0.0,0.0,3.0,0.0,0.0,,5.749199999999999
104.71,37.2,2.2,3.0,0.1,0.0,0.09569635224859546,0.05913819520980619,0.0,19.0,0.0,0.0,0.0,6.23,3.565899999999998
58.62,13.3,8.5,3.0,0.34,0.0,0.336816780693181,0.6390496955116156,0.0,0.0,2.0,1.0,0.0,,4.4872
56.33,9.8,4.8,7.0,0.16,1.0,0.15916743189470461,0.48974594429139884,19.0,9.0,4.0,0.0,1.0,,1.556499999999999
99.14,27.6,3.2,2.0,0.15,1.0,0.1528930111227854,0.1159378283395529,0.0,4.0,0.0,0.0,1.0,,4.218199999999997
44.28,12.8,7.2,1.0,0.35,1.0,0.35387860323412235,0.5624560581204594,6.0,23.0,5.0,1.0,0.0,,4.536700000000003
37.58,19.2,15.4,0.0,0.19,0.0,0.1900942659236498,0.8020415603353992,0.0,22.0,3.0,0.0,1.0,,3.6259
81.5,30.5,3.5,1.0,0.09,1.0,0.09409527556473558,0.11475033605455559,11.0,6.0,2.0,0.0,0.0,,2.8632000000000026
119.46,44.4,1.7,0.0,0.13,1.0,0.12702416612238462,0.0382874259588748,9.0,19.0,2.0,0.0,1.0,,5.662800000000003
30.63,8.3,8.1,3.0,0.45,0.0,0.4481387784604265,0.9757860498735091,0.0,0.0,4.0,1.0,0.0,,3.704299999999998
93.93,59.1,2.7,6.0,0.1,1.0,0.09644506861136022,0.045684506184328524,4.0,23.0,4.0,0.0,0.0,,5.696499999999999
44.22,10.9,7.7,12.0,0.12,1.0,0.11650307311255849,0.7063572149344097,17.0,23.0,2.0,0.0,0.0,,1.2722000000000007
52.05,18.7,9.5,0.0,0.09,0.0,0.093043152772579,0.5079942249077589,0.0,2.0,0.0,0.0,0.0,1.15,1.7508
45.84,13.7,5.5,6.0,0.34,0.0,0.34450040143055255,0.40143055251441506,0.0,23.0,4.0,1.0,0.0,6.02,4.7212
38.23,12.5,6.9,6.0,0.18,1.0,0.18158547316214704,0.5519558435325175,15.0,3.0,3.0,0.0,1.0,14.3,2.273999999999999
116.38,53.0,3.5,6.0,0.34,0.0,0.3379181524876889,0.06603648987754948,0.0,23.0,0.0,1.0,0.0,,17.883499999999998
72.34,13.9,4.0,10.0,0.17,0.0,0.16545572260988417,0.2877490827997986,0.0,23.0,0.0,0.0,1.0,,2.3059
75.92,4.5,3.2,9.0,0.12,1.0,0.12441679626749612,0.7109531215285492,13.0,20.0,2.0,0.0,0.0,,0.5596000000000003
37.15,13.8,7.9,1.0,0.11,1.0,0.10941236142308529,0.5724222882399826,2.0,20.0,5.0,0.0,0.0,1.94,1.5058000000000005
101.83,39.5,2.1,1.0,0.32,1.0,0.3159413685729475,0.053163211057947905,15.0,23.0,0.0,1.0,0.0,,12.470800000000008
126.56,39.7,2.9,3.0,0.09,0.0,0.09495982468955441,0.07304601899196493,0.0,20.0,6.0,0.0,0.0,,3.7652000000000005
41.67,20.6,19.0,12.0,0.14,0.0,0.1364011455754575,0.9222853259550506,0.0,11.0,2.0,0.0,0.0,,2.8535000000000026
69.68,12.0,2.9,9.0,0.37,1.0,0.3708024331305725,0.24164652945587867,6.0,17.0,5.0,1.0,0.0,,4.4391000000000025
57.72,8.3,6.9,5.0,0.11,0.0,0.10842067220816769,0.8312251535959523,0.0,17.0,3.0,0.0,0.0,,0.9007000000000009
93.23,27.8,4.4,0.0,0.09,1.0,0.09352181576202294,0.15826768821265422,6.0,6.0,6.0,0.0,0.0,,2.5906000000000025
133.29,11.9,2.6,11.0,0.11,0.0,0.11091504915553316,0.21846903621544408,0.0,5.0,2.0,0.0,0.0,,1.3217999999999983
46.49,7.0,8.3,8.0,0.2,0.0,0.19854306527638907,1.185544922153978,0.0,23.0,2.0,0.0,1.0,,1.3963000000000003
87.21,56.2,4.5,6.0,0.37,1.0,0.37294710058539887,0.08006974964858277,19.0,16.0,1.0,1.0,0.0,,20.928700000000003
109.3,39.5,3.1,10.0,0.09,0.0,0.09468114731272627,0.07847902584744691,0.0,14.0,1.0,0.0,0.0,,3.7480999999999995
112.19,32.2,1.5,5.0,0.1,1.0,0.10123909195366602,0.04658240427315922,3.0,14.0,0.0,0.0,0.0,9.59,3.2503999999999986
82.08,17.0,2.6,11.0,0.11,1.0,0.11352273395682606,0.15293218045997295,4.0,17.0,4.0,0.0,0.0,,1.934899999999998
74.22,24.5,2.6,8.0,0.17,0.0,0.17264601444838987,0.10611811762785192,0.0,12.0,1.0,0.0,1.0,,4.228899999999999
49.69,3.9,7.2,3.0,0.52,1.0,0.5203793899000256,1.845680594719303,6.0,21.0,5.0,1.0,0.0,,2.0058
48.01,14.9,5.3,11.0,0.17,1.0,0.16508959130259715,0.3556808267901483,19.0,3.0,6.0,0.0,1.0,2.46,2.4536000000000002
57.87,25.2,3.6,6.0,0.31,0.0,0.3114955755723979,0.14285147414785127,0.0,3.0,3.0,1.0,0.0,,7.8354000000000035
59.39,5.7,9.0,12.0,0.24,1.0,0.23504648307314505,1.578670408700228,20.0,12.0,0.0,0.0,1.0,1.34,1.3252000000000004
97.96,43.9,5.7,11.0,0.11,0.0,0.1100202728867224,0.12983758912097676,0.0,11.0,1.0,0.0,0.0,,4.8307
61.89,29.5,2.5,8.0,0.09,0.0,0.08745466255381174,0.084742890071523,0.0,16.0,2.0,0.0,0.0,1.56,2.572499999999999
51.37,11.5,9.0,0.0,0.11,0.0,0.11477262846708983,0.7825406486392488,0.0,12.0,4.0,0.0,0.0,,1.3174999999999986
25.47,5.2,17.3,10.0,0.36,0.0,0.35762353393578156,3.326283407037108,0.0,21.0,3.0,0.0,1.0,,1.8597999999999997
53.97,7.9,2.3,12.0,0.16,1.0,0.15567649664599417,0.29110239210226546,16.0,3.0,6.0,0.0,1.0,3.55,1.2308999999999997
43.83,17.8,7.2,4.0,0.17,0.0,0.16796809168024268,0.40447165889556763,0.0,11.0,5.0,0.0,1.0,,2.987800000000001
96.76,47.5,1.9,6.0,0.09,1.0,0.0947348476874171,0.039999157912465,3.0,4.0,3.0,0.0,0.0,,4.4859000000000036
58.13,11.5,8.1,5.0,0.37,1.0,0.36692461525084774,0.7042865837753239,12.0,7.0,1.0,1.0,0.0,,4.226800000000006
102.61,59.6,3.6,9.0,0.4,1.0,0.39797989966611297,0.06040167111290079,7.0,20.0,0.0,1.0,0.0,,23.66770000000001
104.68,38.2,3.1,6.0,0.34,1.0,0.3423994136279155,0.08114970812282402,15.0,16.0,5.0,1.0,0.0,,13.016499999999994
108.2,41.9,4.2,12.0,0.18,1.0,0.17565213240734115,0.10023627121071098,14.0,18.0,4.0,0.0,1.0,0.79,7.342899999999998
44.0,12.4,8.0,10.0,0.1,1.0,0.10483025562454641,0.645109265381824,4.0,2.0,4.0,0.0,0.0,,1.2985000000000004
119.94,47.8,4.7,1.0,0.1,0.0,0.09999790799355664,0.09832430283885275,0.0,1.0,5.0,0.0,0.0,,4.7724
60.62,23.7,6.0,7.0,0.11,1.0,0.10505885827602211,0.2531538753639087,10.0,1.0,6.0,0.0,0.0,,2.489900000000001
81.01,50.3,2.6,1.0,0.35,1.0,0.34750800182898955,0.05168883322399158,16.0,20.0,1.0,1.0,0.0,,17.456799999999994
60.9,16.6,5.5,8.0,0.12,1.0,0.1156556833925667,0.33130534305162335,17.0,1.0,2.0,0.0,0.0,,1.9231999999999991
46.16,13.5,4.4,10.0,0.1,1.0,0.09925190726612844,0.3259017850529591,8.0,15.0,6.0,0.0,0.0,,1.3400000000000014
24.58,8.6,8.5,9.0,0.13,1.0,0.13370538309498897,0.9882571793977446,20.0,21.0,2.0,0.0,0.0,,1.1519999999999988
102.9,58.4,0.9,7.0,0.09,1.0,0.08510128251228576,0.01541069502234551,8.0,18.0,6.0,0.0,0.0,1.62,4.982799999999998
48.47,24.1,6.9,11.0,0.4,1.0,0.4033027675200199,0.2862951744740882,18.0,2.0,6.0,1.0,0.0,,9.6467
100.75,43.8,1.3,4.0,0.14,1.0,0.13652656332047217,0.02967968767836351,3.0,10.0,4.0,0.0,1.0,,5.990000000000002
45.22,8.2,2.6,8.0,0.15,1.0,0.1536398000243873,0.3170345079868309,7.0,6.0,0.0,0.0,1.0,,1.2706999999999995
103.25,27.6,2.5,6.0,0.11,0.0,0.11050324263613635,0.0905764283902757,0.0,6.0,4.0,0.0,0.0,,3.0509000000000026
42.55,11.8,5.1,7.0,0.18,1.0,0.18218795017371409,0.43216676552834504,13.0,22.0,3.0,0.0,1.0,,2.1524000000000014
39.63,13.6,6.6,10.0,0.11,1.0,0.10881552826998016,0.4852584368796412,2.0,17.0,3.0,0.0,0.0,,1.482199999999999
100.23,42.7,4.1,1.0,0.38,0.0,0.38383176038031896,0.09601648673333177,0.0,21.0,2.0,1.0,0.0,,16.3252
77.13,75.3,2.6,6.0,0.1,0.0,0.10052987344125576,0.03452809391641545,0.0,11.0,3.0,0.0,0.0,2.6,7.570199999999999
79.6,32.0,2.9,11.0,0.09,0.0,0.08937220711852754,0.09062216805724821,0.0,8.0,3.0,0.0,0.0,,2.8568000000000007
48.16,5.0,3.3,2.0,0.16,1.0,0.15796840631873624,0.659868026394721,12.0,13.0,4.0,0.0,1.0,2.85,0.7989999999999999
105.96,40.1,1.5,3.0,0.09,0.0,0.09002269270093015,0.037405550983765995,0.0,18.0,5.0,0.0,0.0,,3.604800000000001
90.59,32.8,3.7,12.0,0.12,1.0,0.11585012652053292,0.1128014389805189,16.0,20.0,3.0,0.0,0.0,,3.8322000000000025
92.52,27.3,2.1,10.0,0.09,1.0,0.09157173729900003,0.07692025933116003,16.0,10.0,4.0,0.0,0.0,,2.5001
54.74,14.3,7.0,6.0,0.11,0.0,0.10628627368715475,0.48947626040137054,0.0,2.0,1.0,0.0,0.0,,1.5203000000000002
59.65,13.7,8.8,10.0,0.11,0.0,0.11167068097219182,0.6422888840230642,0.0,23.0,4.0,0.0,0.0,1.53,1.5256000000000005
44.79,17.3,8.5,6.0,0.18,0.0,0.17571238656725044,0.49130108086237784,0.0,11.0,0.0,0.0,1.0,,3.0405000000000006
107.81,46.1,1.0,11.0,0.09,0.0,0.08785058892431834,0.021691503438103294,0.0,19.0,3.0,0.0,0.0,,4.0494
110.73,43.1,1.4,11.0,0.09,0.0,0.08886104730748706,0.03248184496879423,0.0,2.0,5.0,0.0,0.0,,3.836200000000001
87.8,32.1,4.9,5.0,0.1,0.0,0.10155446870813993,0.15264321983738827,0.0,5.0,6.0,0.0,0.0,,3.2458
104.36,22.9,3.6,9.0,0.36,0.0,0.3589362909916598,0.1571983756167853,0.0,20.0,6.0,1.0,0.0,2.66,8.230999999999996
70.85,25.9,5.0,11.0,0.33,0.0,0.33396393961623105,0.1930427396625613,0.0,18.0,0.0,1.0,0.0,,8.619700000000002
89.8,24.6,2.8,2.0,0.08,1.0,0.0800780456079021,0.11381651152392178,11.0,1.0,0.0,0.0,0.0,,1.9634999999999985
21.22,10.1,10.9,0.0,0.47,1.0,0.46530046530046537,1.0791010791010793,14.0,8.0,6.0,1.0,0.0,4.7,4.711799999999998
106.77,64.6,1.7,7.0,0.09,1.0,0.08591198278664416,0.026315382114827944,12.0,9.0,4.0,0.0,0.0,5.55,5.549100000000001
106.14,35.9,2.2,11.0,0.11,0.0,0.1066822651179633,0.06127963009386926,0.0,0.0,6.0,0.0,0.0,1.46,3.8290999999999986
37.07,12.7,7.2,9.0,0.17,0.0,0.16927800960554287,0.5668844972836785,0.0,8.0,1.0,0.0,1.0,,2.1441000000000017
35.82,12.2,11.9,8.0,0.45,1.0,0.4524219326284731,0.9753298909925417,18.0,5.0,2.0,1.0,0.0,,5.521599999999999
110.08,32.6,1.5,10.0,0.09,1.0,0.09110149995398915,0.04601085856262078,19.0,1.0,0.0,0.0,0.0,,2.974
59.18,10.3,7.3,1.0,0.11,1.0,0.10775652849237939,0.7086690612561887,4.0,23.0,3.0,0.0,0.0,,1.1085999999999994
94.21,61.4,2.6,8.0,0.16,1.0,0.15537206234426149,0.04234458722170649,17.0,2.0,5.0,0.0,1.0,,9.529600000000004
